player_id,game_date,points_scored,rebounds,assists,opponent_def_rating,minutes_played,field_goal_attempts,three_point_attempts,free_throw_attempts,turnovers,home_away,days_rest,season_avg_points,last_5_avg_points,opponent_points_allowed,pace,usage_rate,hit_prop
nba_player_48,2025-02-04,29,6,4,113.12262768897504,20,18,9,5,5,away,2,26.378742472313206,28.076908511262197,108.38935076492949,99.02710526811347,15.850000686692681,1
nba_player_79,2024-09-12,33,7,11,114.49421543747559,27,14,6,10,1,away,0,36.53224927260747,31.42669386023018,116.97019214895579,97.89766373540365,26.110732122339478,1
nba_player_62,2024-09-28,45,12,9,118.55660355655769,22,8,2,7,1,away,1,46.55902042465239,45.053404108569985,116.31583808834665,104.64369236320287,17.88212394830172,1
nba_player_83,2024-12-14,39,12,3,104.07108438204943,23,10,1,0,5,home,3,39.870184514283515,40.64081077594636,108.84264543509445,100.6183905294796,34.0407814130795,1
nba_player_76,2025-05-03,6,6,10,102.62328643898574,28,11,10,5,3,away,3,3.4035021176301297,7.31800545556245,103.46652395931324,100.73812359589927,25.06791879579231,0
nba_player_90,2024-09-02,43,12,0,111.8397514000942,29,21,4,10,1,home,1,43.452996740060364,44.75508875803285,113.01546390718437,98.15193135951861,21.655371373744792,1
nba_player_95,2024-11-13,35,6,8,108.55598436083727,35,13,1,9,2,home,1,38.97739043305476,37.730735408505076,118.20615875672894,95.11148171240544,29.06880916061742,1
nba_player_20,2024-12-11,9,11,8,111.80526290659631,21,19,10,2,0,away,4,5.56806447084035,8.22779388925716,112.9538368364617,97.24502140529475,30.27149247240785,0
nba_player_12,2025-06-17,23,11,10,103.19680360509284,25,13,6,10,1,away,2,26.91790882264498,23.14308855542843,111.29537813921614,100.2521371913754,30.24901131824474,1
nba_player_67,2024-08-22,19,5,4,115.21061926444128,32,20,2,5,0,away,0,20.875809009998193,16.121988705004114,110.22209467562334,96.81404388287595,22.833726430918375,0
nba_player_48,2025-03-12,6,15,2,103.83462232948376,23,25,2,0,6,home,4,6.86673729490153,4.8324057986784155,124.04354480529841,99.27174368504912,25.552065832209845,0
nba_player_0,2024-12-02,43,0,10,105.26020124495466,34,25,5,10,5,away,0,38.56819114558517,45.52532047244878,105.97234655529421,102.00266358641332,34.97075847579896,1
nba_player_60,2024-09-29,9,15,12,106.25091224453695,33,10,5,1,6,home,0,8.211671108355885,8.388263635151294,117.50465541344792,99.6844062965048,34.10369502918804,0
nba_player_62,2025-01-20,29,6,0,116.68688409952102,34,17,10,5,1,home,4,32.525790804787604,29.117969173019045,105.15791885796071,96.29132973498102,29.4791137096204,1
nba_player_76,2025-01-24,29,13,10,117.95102936718138,36,9,4,3,0,away,2,27.930252833581964,30.679774278870337,122.8681794508565,97.60700026822695,18.748115426062515,1
nba_player_83,2025-03-21,26,7,1,104.0312829252911,27,17,4,2,5,away,1,24.856409030358506,28.96172697942132,116.08805536144067,95.6712883481491,17.819134293049064,1
nba_player_85,2025-06-16,12,3,2,108.87810474335497,23,18,2,7,3,away,0,15.642502045917643,9.183576505545037,120.85425496809412,99.61833601214352,26.521980702225544,0
nba_player_95,2025-07-26,10,12,4,102.8236986362836,45,18,6,6,6,away,2,13.979165724076106,7.018286035104255,106.35138790214005,104.15665050549397,31.37247113829672,0
nba_player_73,2024-11-21,29,1,11,110.96722074834918,28,10,5,7,3,home,0,33.968624200909915,30.308316503644917,124.84267728310923,96.14042990427994,18.828298492348605,1
nba_player_91,2025-02-11,45,1,7,107.1379153848003,20,11,1,0,6,home,3,48.09671984213367,47.71055605620898,111.08995685474534,101.52232035826509,28.019859279871326,1
nba_player_38,2024-09-07,29,11,7,106.0135307596543,35,22,4,1,3,home,0,25.567116539620763,26.815201145779913,106.05739588834443,103.54479539861968,30.32419798678613,1
nba_player_22,2025-07-29,28,14,0,112.59523703943154,20,8,7,2,1,away,2,26.360192304241288,27.751476080384442,102.11416687529106,98.6677695085638,26.229891961315083,1
nba_player_2,2025-07-09,25,14,2,115.3035312470712,35,21,4,10,6,away,1,28.386334768640324,25.80389297151482,124.62500094258618,97.86581349880527,23.289671153136226,1
nba_player_73,2025-05-15,12,2,6,110.86394763314149,29,12,11,4,3,away,1,16.259520786775546,13.670485027455507,127.01117134612953,99.76798225751054,24.713701452549103,0
nba_player_4,2024-11-02,34,14,4,111.12541402139802,20,25,12,3,3,home,1,31.17369946900375,33.039578486830735,114.35863489957076,99.94005937706113,31.14281433558523,1
nba_player_93,2024-12-30,22,6,1,113.6319996325895,20,25,12,5,3,away,2,20.79971973071744,20.420326469934622,109.93650112886955,95.78661041678694,26.99869683139359,1
nba_player_44,2024-11-30,45,6,5,112.84575522526,24,19,6,3,5,away,2,49.76900441712182,43.110980330061224,125.40490745379194,96.1341378245596,34.114163506885575,1
nba_player_53,2024-12-07,15,3,0,116.88397717879418,45,18,5,6,0,home,4,11.831523321224557,16.527552981335962,115.46787517743545,99.85585049611447,26.123624324043536,0
nba_player_9,2024-11-10,14,11,12,103.28258996274968,25,23,8,7,4,home,2,10.802135748847215,14.733442582604791,112.38226063604456,97.88659454321554,25.361383034015308,0
nba_player_93,2024-10-01,10,3,10,106.73611349648257,35,11,10,2,6,home,0,10.310036206527952,10.80430307583815,121.97414067742207,102.10709841642684,25.593611527721897,0
nba_player_70,2025-03-12,19,10,6,101.17734108273925,45,15,10,7,0,away,4,21.60132781093714,16.8964875127984,126.22441144853833,102.78885729950116,22.570327985434343,0
nba_player_61,2024-09-12,37,11,9,111.98410096443102,44,21,10,10,5,away,2,35.97288701144696,37.171445329740045,119.04892749348426,100.33620730159991,19.244328265466784,1
nba_player_39,2025-08-06,5,5,2,105.53167474626076,26,18,8,1,6,away,2,9.98139282036333,3.897083314800465,117.39374188608065,100.17015023499562,22.170995670397332,0
nba_player_10,2025-04-10,38,14,12,101.19714387484116,26,20,6,1,0,away,4,38.3409129283981,38.30053960060292,109.57405218124134,101.39553397111976,21.890989877209357,1
nba_player_68,2024-10-26,6,5,10,114.32348296468984,24,13,6,10,3,home,2,10.731229716347725,6.513476516612916,112.85451939162164,97.94623825936489,27.485138403471304,0
nba_player_66,2025-02-25,21,14,5,102.88018174901643,41,24,10,1,5,home,4,22.365044660727285,20.055569384817662,123.42041464095334,99.46002174032108,32.04748447907494,1
nba_player_80,2025-04-17,13,13,7,107.92443137029288,42,12,3,2,0,home,4,15.117319581663832,12.514507170182936,100.50772271371837,99.67026614075755,23.742798876971584,0
nba_player_59,2025-07-05,43,4,9,109.8386603684828,32,11,11,5,3,home,1,43.65906107088658,44.60376439905599,121.74679623560155,104.83457750311146,33.82378691302569,1
nba_player_22,2025-07-24,6,12,5,119.01742152332379,23,23,9,9,5,away,1,7.9192088376037475,5.5120670175773885,115.93305518043309,95.83040489747499,22.710003309340138,0
nba_player_73,2024-11-17,27,5,8,111.51795998840055,37,21,1,4,4,away,1,29.076574681248136,24.44537656085273,129.35658070839156,98.37685843119242,28.00032962111746,1
nba_player_94,2025-07-24,26,9,4,106.24032711512551,23,20,1,1,6,home,3,24.27850271517313,25.391678966499377,127.32728057555491,100.91178199729667,33.96024127339148,1
nba_player_16,2025-02-20,40,14,12,114.96048208083458,40,11,5,7,5,home,3,44.771857962628594,39.392081229583546,110.04939576808597,99.77647095692673,33.64456608615652,1
nba_player_79,2025-07-03,32,8,0,109.36389417209884,44,22,5,10,3,away,2,35.30241262439186,30.152123553608792,109.24159579313499,102.26111179170204,25.67214107511512,1
nba_player_51,2025-04-11,30,15,6,103.8055045096057,45,22,9,8,0,home,1,26.974350860475198,31.599327898511383,101.59168089077049,95.15581175344997,32.9483678458825,1
nba_player_4,2025-01-14,16,9,3,100.48389412123254,21,17,12,0,1,home,1,12.837222357472433,13.002535685774992,123.91263377051189,103.58028252649706,21.51963881696228,0
nba_player_52,2025-04-05,38,0,5,100.79309956652833,36,20,1,3,3,away,1,35.93761185165732,38.6247707092343,109.03543582012051,100.95852603060054,34.682752468777196,1
nba_player_32,2024-11-20,41,15,7,107.68691871157887,41,18,10,6,4,home,1,37.46692652666766,39.93643202666205,106.7952512627809,103.14659026654988,21.254421618166095,1
nba_player_78,2024-12-08,29,7,9,101.75314308512853,31,14,0,7,6,away,4,31.189760620976674,26.42748105314479,114.82260383753577,101.32846937073212,18.64821455532424,1
nba_player_11,2024-08-30,17,0,10,108.67056303322947,36,20,0,9,1,home,2,14.831727144350142,16.735122361857602,122.41807398476136,96.04967394310395,19.338754965442654,0
nba_player_96,2025-02-03,16,11,5,105.74520978908254,42,18,12,0,2,home,4,11.033724407976415,13.607641962075869,126.4005642002426,100.76384385713168,22.223821741762226,0
nba_player_33,2025-04-25,35,15,11,109.92713878783098,29,23,12,8,1,away,0,32.85664373139336,32.17895681670751,124.33433776063063,104.5034145226015,33.542133665021794,1
nba_player_38,2025-08-08,21,4,5,119.9696902364836,40,19,2,5,3,home,2,17.3281688301468,22.504609235262073,115.91396066322311,96.05705466851168,17.368973692467577,1
nba_player_34,2025-04-20,28,15,9,101.73410544180297,43,9,12,5,3,away,1,23.929035097747626,25.075114933674584,129.04859429490554,95.02676120114701,16.409581385311597,1
nba_player_21,2025-01-05,9,2,10,110.01315192875379,25,21,9,4,5,away,1,8.834929812966994,10.302973221993653,123.46042547806742,102.3264941273083,21.722963120728593,0
nba_player_14,2025-08-07,35,10,3,109.67750364381084,21,13,4,7,4,away,2,37.13707335015898,36.67352456336485,101.16434391269708,100.42985717143503,27.10772512592639,1
nba_player_93,2025-04-13,42,2,11,105.66147010419725,29,19,1,7,4,home,0,37.98087559456476,42.111446314600194,101.68094252915947,101.41208182179493,30.635013126453444,1
nba_player_71,2024-09-05,30,2,8,109.74304722918457,35,23,7,7,4,home,1,31.12087541345638,29.92967201779041,106.62721748615306,103.58362953704166,22.19741875479358,1
nba_player_41,2025-06-06,21,8,5,114.0029286982838,35,25,8,1,0,home,1,16.032240582585516,18.9094134978431,124.80467214277927,95.41475254743104,30.850561175891947,1
nba_player_97,2024-08-28,28,14,5,116.14300688302507,33,8,4,6,1,away,3,27.760392394926146,25.895602517094297,103.95994701604602,97.90031294453179,24.616788134951175,1
nba_player_14,2025-02-22,22,0,2,107.24274732553566,30,9,7,2,4,home,3,24.39902609485684,23.265939745509122,106.61410867441556,102.034107140853,28.920634369642514,1
nba_player_95,2024-12-31,35,0,8,114.55631860677143,26,11,6,7,2,home,2,30.721496214913834,33.66114518088486,111.91101549172608,102.16708041470244,19.772555640164057,1
nba_player_15,2024-10-03,14,4,12,107.78629482454551,23,24,6,8,1,away,1,13.687277533034633,13.682857972469,121.21934091404155,104.69402645496163,22.420539077435215,0
nba_player_39,2025-04-28,7,1,11,113.9689226976048,30,19,7,0,0,away,2,7.8990493468418235,9.853077742973252,127.00879385665807,98.07978047381985,26.613245310800078,0
nba_player_38,2024-09-14,42,9,1,105.72795973686397,28,25,12,5,5,away,0,42.55875485709871,39.53848847635166,117.68174410557964,97.1589481043474,15.869680880310213,1
nba_player_6,2025-02-07,39,6,4,100.18726614615426,43,9,7,7,0,home,2,36.41683777898236,38.94870635095106,104.939725462863,96.07523268575893,28.606466336064884,1
nba_player_25,2025-04-03,31,9,3,116.55130091367548,34,12,4,10,0,home,0,34.59806677810238,33.41080498078604,123.82684798786534,104.54284576525716,27.29026297432572,1
nba_player_63,2025-06-09,32,10,8,107.14606770195046,33,9,2,8,6,away,4,28.641458144072626,32.33875048684342,119.60794274536192,104.9451976337535,24.502331345742373,1
nba_player_3,2025-01-07,34,15,2,111.91406101693775,43,21,8,7,6,home,2,37.60423165828266,32.55020191825708,110.99091277273207,104.45671248405071,23.838293186122293,1
nba_player_92,2025-06-09,31,3,0,113.17278695266317,43,15,3,4,6,home,4,27.188728789904804,30.69486743366301,103.13443748939936,103.51162906368717,17.21336526765524,1
nba_player_40,2024-10-07,22,0,0,116.71687867144686,23,13,6,10,3,home,0,25.075549250837376,20.223153236445874,101.61699210759498,102.54822324497638,31.25508931409552,1
nba_player_44,2025-01-07,28,13,3,106.25030204213061,36,11,11,10,0,home,3,32.31975503010706,29.039283912709614,105.81795564796413,99.267968411786,30.15253780955334,1
nba_player_17,2025-05-23,38,4,3,109.25607955593944,44,14,11,4,6,away,1,42.00004483691199,39.86935783746783,108.26541379078176,103.75497842607044,28.23365762764279,1
nba_player_23,2025-05-14,17,2,12,107.35814892501362,37,9,12,2,3,home,2,14.0071055503447,16.026793869941947,120.88511853489346,103.21887909007663,26.22341686932399,0
nba_player_46,2024-12-18,11,7,0,114.81764464042463,38,11,5,5,5,home,4,10.975843084115787,9.273518604032267,118.74954028583373,103.87463631745452,16.713843784331395,0
nba_player_36,2025-06-29,36,8,11,118.39871129113085,45,17,1,8,1,away,3,33.57766070105983,33.282565761440246,107.49796993912568,97.73435489191267,21.307893037413955,1
nba_player_43,2025-05-08,33,0,4,117.53129487659439,41,18,5,9,2,away,2,28.631721341349916,32.60494702913223,122.07257228346116,100.31899501105644,29.472420075748058,1
nba_player_70,2024-10-09,16,8,2,100.32441400709115,25,19,3,8,2,home,4,12.256801837229961,15.583126799583935,110.11099110383932,96.48365353646886,23.74164510298532,0
nba_player_21,2025-04-09,18,3,1,102.36826900246884,24,25,4,5,0,home,2,15.365182068648783,17.458962977051364,106.53943255799003,100.78326183149301,28.37730353330103,0
nba_player_54,2024-09-07,27,6,1,119.57160522960021,25,13,9,0,1,home,1,31.075887789875505,27.716126647322007,118.40557951439389,102.94323732382533,19.247717540997243,1
nba_player_79,2025-07-23,11,4,11,117.27208432941157,24,12,9,4,4,home,2,10.40659932973364,9.181175049617545,107.52398402739769,103.95710189033494,24.968812643219238,0
nba_player_84,2025-06-18,42,0,8,113.91005263479983,33,24,4,8,1,away,0,38.937398749233125,39.88032077956741,105.85657839839317,95.51393268597121,24.182000032362485,1
nba_player_3,2025-08-05,7,15,4,102.44317249164128,27,13,6,0,0,away,1,3.7239149216064167,4.545435791932179,123.33021854433562,102.87029307560175,31.3498364340595,0
nba_player_95,2025-07-16,37,11,7,108.71798542489395,20,23,10,2,0,away,1,37.7498686073055,39.4404969289452,125.75370625704629,99.22726983071152,28.39326514838796,1
nba_player_23,2025-05-15,21,5,1,100.5252291376096,38,20,8,10,5,away,3,24.505449946563083,21.768600130472908,119.9206840842578,102.05101143475164,15.914152549080073,1
nba_player_82,2025-04-08,12,4,4,110.38598510609232,24,9,0,9,4,away,3,15.585430926703534,9.162379979731949,113.76703339650277,96.1975967288117,26.43639733070892,0
